Id,Student_Age,Sex,High_School_Type,Scholarship,Additional_Work,Sports_activity,Transportation,Weekly_Study_Hours,Reading,Notes,Listening_in_Class,Project_work,Attendance,Grade
14119,23,Female,Other,0%,Yes,No,Bus,2,Yes,Yes,No,Yes,Always,DC
14120,21,Female,Private,100%,No,No,Bus,8,Yes,Yes,Yes,Yes,Always,CC
14121,25,Male,State,50%,Yes,No,Private,8,Yes,Yes,No,No,Always,DC
14122,24,Male,Private,75%,Yes,Yes,Bike,6,No,Yes,Yes,Yes,Sometimes,DC
14123,25,Male,Private,25%,No,No,Bus,1,No,Yes,Yes,No,Always,FF
14124,23,Female,Private,100%,No,Yes,Private,1,No,Yes,Yes,Yes,Always,FF
14125,21,Female,Private,50%,No,Yes,Bike,5,No,Yes,Yes,No,Always,DC
14126,20,Male,Private,50%,Yes,Yes,Bus,10,Yes,No,No,No,Always,CC
14127,19,Female,State,50%,No,No,Bus,9,Yes,No,Yes,No,Always,DC
14128,20,Female,State,50%,No,No,Bus,8,Yes,Yes,Yes,No,Always,CC
14129,25,Female,Private,50%,No,Yes,Bus,4,Yes,Yes,Yes,Yes,Always,CC
14130,20,Female,State,25%,No,Yes,Private,9,Yes,Yes,Yes,Yes,Always,CC
14131,24,Male,Other,0%,No,Yes,Bus,1,Yes,Yes,Yes,No,Never,DC
14132,18,Male,Other,50%,No,Yes,Private,0,Yes,Yes,Yes,Yes,Sometimes,FF
14133,25,Female,State,50%,No,No,Bus,7,Yes,Yes,Yes,Yes,Sometimes,CC
14134,25,Female,State,0%,Yes,No,Bike,6,Yes,Yes,Yes,No,Always,CC
14135,24,Female,Private,25%,Yes,No,Bike,12,Yes,Yes,Yes,Yes,Sometimes,BB
14136,22,Male,Private,50%,Yes,No,Bike,9,No,Yes,Yes,Yes,Sometimes,DC
14137,21,Female,State,75%,Yes,No,Private,15,Yes,No,Yes,No,Always,CC
14138,19,Female,State,0%,Yes,Yes,Bus,6,Yes,Yes,Yes,No,Never,CC
14139,24,Male,State,25%,No,Yes,Private,10,No,Yes,Yes,No,Always,CC
14140,21,Male,State,75%,Yes,No,Bus,7,Yes,No,No,Yes,Always,CC
14141,23,Female,Other,50%,No,Yes,Private,14,Yes,No,Yes,Yes,Always,BA
14142,21,Female,State,25%,No,No,Bus,7,No,Yes,Yes,No,Never,FF
14143,23,Male,State,75%,Yes,No,Bus,11,Yes,Yes,Yes,No,Sometimes,CC
14144,24,Female,State,50%,No,No,Bike,4,Yes,Yes,Yes,Yes,Always,DC
14145,25,Male,Private,50%,Yes,Yes,Bus,6,Yes,Yes,Yes,No,Always,CC
14146,25,Male,Private,100%,No,Yes,Bus,8,Yes,Yes,Yes,Yes,Always,BB
14147,22,Female,Private,100%,No,No,Bus,13,Yes,Yes,Yes,Yes,Always,BB
14148,24,Female,State,25%,Yes,No,Private,0,Yes,No,Yes,Yes,Never,FF
14149,23,Female,Private,0%,No,Yes,Private,7,No,Yes,Yes,No,Always,CC
14150,21,Female,State,25%,No,No,Private,7,Yes,No,Yes,Yes,Always,DC
14151,21,Male,Private,0%,Yes,No,Private,0,Yes,Yes,Yes,Yes,Sometimes,FF
14152,23,Female,State,0%,No,Yes,Bus,6,Yes,Yes,Yes,No,Always,CC
14153,20,Male,Private,25%,No,Yes,Bus,2,No,Yes,No,Yes,Sometimes,DC
14154,22,Male,Private,100%,Yes,No,Private,0,Yes,Yes,Yes,Yes,Never,FF
14155,18,Male,State,75%,No,No,Private,7,Yes,Yes,Yes,Yes,Never,DC
14156,25,Male,State,50%,Yes,Yes,Bus,7,Yes,Yes,No,Yes,Never,DC
14157,19,Male,Other,50%,No,No,Bus,7,Yes,Yes,Yes,Yes,Always,BB
14158,21,Male,Other,0%,Yes,No,Bus,9,Yes,Yes,No,No,Always,CC
14159,19,Male,Private,25%,No,No,Bus,4,Yes,Yes,Yes,Yes,Sometimes,FF
14160,18,Male,Private,0%,No,Yes,Bus,15,Yes,Yes,Yes,No,Always,BB
14161,24,Female,State,75%,Yes,No,Bus,8,Yes,Yes,Yes,No,Always,BB
14162,19,Male,Other,0%,No,Yes,Bus,13,Yes,Yes,Yes,No,Sometimes,BB
14163,18,Male,State,75%,Yes,No,Bus,1,Yes,Yes,No,No,Never,FF
14164,25,Female,State,50%,No,No,Private,5,Yes,Yes,Yes,No,Sometimes,DC
14165,23,Female,State,25%,Yes,Yes,Private,11,Yes,Yes,Yes,No,Always,BB
14166,20,Female,Private,0%,No,Yes,Bus,7,No,Yes,Yes,Yes,Always,FF
14167,25,Male,State,50%,No,No,Bus,4,Yes,No,No,Yes,Always,FF
14168,21,Female,State,100%,No,No,Bike,1,No,Yes,Yes,No,Sometimes,FF
14169,18,Male,State,50%,Yes,Yes,Bus,11,Yes,Yes,Yes,No,Sometimes,BB
14170,19,Male,Private,25%,No,Yes,Bike,11,Yes,Yes,Yes,Yes,Always,BB
14171,21,Male,Private,50%,No,Yes,Bus,9,No,No,Yes,No,Sometimes,FF
14172,20,Female,Private,25%,No,Yes,Private,6,Yes,Yes,Yes,Yes,Always,DC
14173,23,Male,Private,100%,No,No,Bus,4,Yes,Yes,No,Yes,Never,DC
14174,24,Male,Other,50%,No,No,Bus,8,Yes,No,Yes,Yes,Never,CC
14175,21,Male,Private,50%,No,No,Bike,3,Yes,Yes,Yes,Yes,Always,DC
14176,24,Female,Private,25%,No,Yes,Bike,5,No,Yes,Yes,Yes,Always,DC
14177,18,Female,Private,50%,Yes,No,Bus,13,Yes,Yes,Yes,Yes,Sometimes,BB
14178,20,Male,State,25%,No,Yes,Bike,1,No,Yes,Yes,Yes,Sometimes,FF
14179,19,Female,State,0%,No,No,Bus,11,No,Yes,Yes,Yes,Always,BB
14180,20,Female,Private,25%,Yes,Yes,Private,14,Yes,Yes,Yes,No,Sometimes,BB
14181,20,Female,Private,100%,No,Yes,Bus,11,Yes,Yes,Yes,Yes,Always,BB
14182,22,Male,Private,50%,No,No,Bus,10,Yes,Yes,Yes,No,Always,CC
14183,20,Female,State,0%,No,Yes,Private,6,Yes,No,No,No,Always,FF
14184,20,Male,Private,75%,Yes,No,Bus,5,Yes,No,Yes,No,Sometimes,FF
14185,25,Female,Other,25%,Yes,No,Bus,0,Yes,Yes,Yes,Yes,Always,DC
14186,21,Male,State,25%,No,No,Bus,8,Yes,Yes,No,No,Always,CC
14187,19,Male,Private,25%,Yes,No,Bus,6,Yes,No,Yes,Yes,Always,FF
14188,25,Male,State,50%,No,Yes,Private,5,Yes,Yes,Yes,Yes,Always,DC
14189,25,Female,Private,50%,No,Yes,Bus,8,Yes,No,Yes,No,Always,DC
14190,21,Male,State,50%,Yes,No,Private,8,Yes,Yes,Yes,No,Always,BB
14191,21,Female,Private,50%,No,No,Bus,5,No,No,Yes,Yes,Sometimes,FF
14192,18,Male,State,25%,No,Yes,Bus,14,No,Yes,Yes,Yes,Sometimes,CC
14193,21,Female,State,75%,Yes,No,Bus,11,Yes,Yes,Yes,Yes,Always,BB
14194,22,Female,Other,0%,No,Yes,Private,12,No,Yes,Yes,Yes,Always,CC
14195,22,Female,Private,75%,Yes,Yes,Bus,8,Yes,Yes,No,Yes,Always,CC
14196,25,Female,Private,50%,No,Yes,Bus,10,No,No,Yes,No,Always,CC
14197,24,Female,State,50%,No,Yes,Bus,4,Yes,No,Yes,No,Sometimes,CC
14198,18,Male,Other,50%,No,Yes,Private,11,Yes,No,Yes,No,Never,BB
14199,24,Female,Other,50%,No,Yes,Bus,7,Yes,Yes,No,Yes,Sometimes,DC
14200,24,Male,Private,0%,No,Yes,Private,4,Yes,No,Yes,Yes,Always,DC
14201,25,Female,Private,75%,Yes,Yes,Bus,8,No,Yes,Yes,Yes,Never,DC
14202,23,Female,State,0%,No,Yes,Bus,7,Yes,No,No,No,Sometimes,DC
14203,25,Male,Private,0%,No,No,Bus,17,Yes,Yes,Yes,Yes,Sometimes,BA
14204,19,Male,Private,50%,No,Yes,Bus,10,Yes,Yes,No,No,Always,CC
14205,19,Male,Private,50%,No,Yes,Bus,14,Yes,No,Yes,No,Always,BB
14206,21,Female,State,0%,No,Yes,Bike,13,Yes,No,No,No,Sometimes,CC
14207,21,Female,Other,100%,No,Yes,Bus,8,No,No,Yes,Yes,Always,FF
14208,23,Female,Other,100%,No,Yes,Bus,6,Yes,Yes,Yes,No,Always,CC
14209,21,Female,Private,50%,No,Yes,Bus,1,Yes,No,Yes,Yes,Always,DC
14210,19,Female,State,50%,No,No,Bus,5,No,Yes,Yes,Yes,Sometimes,FF
14211,24,Male,State,50%,No,No,Bus,11,Yes,Yes,No,Yes,Always,CC
14212,25,Male,Private,25%,No,No,Private,7,Yes,Yes,Yes,Yes,Never,CC
14213,20,Female,State,50%,No,No,Bus,10,Yes,No,Yes,Yes,Always,BB
14214,22,Female,State,100%,Yes,Yes,Private,0,Yes,Yes,Yes,Yes,Always,FF
14215,20,Female,Private,100%,No,Yes,Bus,10,Yes,Yes,Yes,No,Always,BB
14216,20,Male,State,100%,Yes,No,Bus,12,Yes,Yes,Yes,Yes,Sometimes,CC
14217,19,Male,Private,25%,Yes,Yes,Bus,1,Yes,No,Yes,No,Always,FF
14218,20,Male,State,25%,No,Yes,Bus,9,No,Yes,Yes,No,Never,CC
14219,25,Male,Private,25%,No,Yes,Bus,13,Yes,Yes,Yes,Yes,Always,BB
14220,23,Male,Private,25%,No,No,Bus,15,No,Yes,Yes,Yes,Always,BB
14221,18,Female,Private,25%,No,No,Bus,6,Yes,Yes,No,Yes,Always,DC
14222,21,Male,State,25%,No,No,Private,11,Yes,Yes,Yes,Yes,Always,CC
14223,18,Female,State,50%,Yes,Yes,Bus,14,Yes,No,No,Yes,Never,CC
14224,24,Male,State,75%,No,Yes,Private,10,Yes,Yes,No,Yes,Always,CC
14225,25,Female,State,50%,No,No,Bus,13,Yes,Yes,Yes,Yes,Always,BB
14226,25,Male,State,75%,No,No,Private,8,Yes,Yes,Yes,No,Always,CC
14227,22,Male,Private,0%,No,Yes,Bus,10,No,Yes,Yes,Yes,Always,CC
14228,25,Male,State,0%,No,No,Bus,6,Yes,Yes,Yes,No,Always,DC
14229,21,Female,Private,75%,No,No,Bike,7,Yes,No,Yes,Yes,Always,CC
14230,25,Female,Private,50%,Yes,No,Bus,10,Yes,Yes,Yes,Yes,Sometimes,CC
14231,20,Male,State,50%,No,No,Bus,5,No,Yes,Yes,Yes,Sometimes,DC
14232,22,Male,Private,0%,No,Yes,Bus,7,Yes,Yes,Yes,No,Always,CC
14233,21,Female,Private,25%,No,No,Bus,11,Yes,Yes,Yes,No,Always,CC
14234,23,Male,State,50%,No,No,Bike,16,No,Yes,Yes,No,Always,BB
14235,23,Male,State,75%,No,No,Private,0,No,No,Yes,Yes,Sometimes,FF
14236,23,Female,State,100%,No,No,Private,16,Yes,Yes,No,No,Always,BB
14237,23,Female,State,50%,No,No,Bike,7,Yes,Yes,Yes,Yes,Always,BB
14238,20,Male,State,50%,No,No,Bus,12,Yes,No,Yes,Yes,Always,BB
14239,25,Male,State,75%,Yes,Yes,Bus,13,No,No,No,Yes,Always,CC
14240,18,Female,Private,50%,Yes,No,Private,14,Yes,Yes,Yes,Yes,Sometimes,BB
14241,21,Male,Private,50%,Yes,No,Bus,5,Yes,Yes,Yes,No,Always,CC
14242,20,Male,State,100%,Yes,Yes,Bus,7,Yes,Yes,No,No,Always,CC
14243,23,Female,Private,75%,No,Yes,Bus,8,Yes,No,Yes,Yes,Always,CC
14244,24,Female,Other,100%,No,No,Bike,7,Yes,Yes,Yes,No,Sometimes,DC
14245,25,Male,State,25%,Yes,Yes,Bus,13,Yes,Yes,Yes,Yes,Always,CC
14246,18,Female,Private,50%,No,No,Private,8,Yes,No,No,Yes,Always,CC
14247,24,Female,Private,75%,Yes,Yes,Bus,2,No,Yes,Yes,No,Sometimes,FF
14248,22,Male,Private,0%,No,No,Bus,5,No,Yes,Yes,Yes,Always,DC
14249,24,Female,Private,75%,Yes,Yes,Private,2,No,Yes,No,No,Sometimes,FF
14250,22,Male,Private,0%,Yes,Yes,Bike,7,No,Yes,Yes,Yes,Always,DC
14251,22,Male,State,75%,Yes,Yes,Bus,11,Yes,No,No,No,Sometimes,DC
14252,23,Female,State,50%,No,No,Bus,5,Yes,Yes,Yes,No,Always,CC
14253,22,Male,State,0%,No,Yes,Bus,6,Yes,Yes,Yes,Yes,Sometimes,DC
14254,19,Male,Private,50%,Yes,Yes,Private,7,Yes,No,Yes,No,Sometimes,DC
14255,21,Male,Private,50%,No,No,Bus,9,Yes,Yes,Yes,No,Never,DC
14256,21,Male,State,50%,Yes,Yes,Bus,10,Yes,Yes,Yes,Yes,Always,BB
14257,23,Female,State,25%,No,No,Private,11,No,Yes,Yes,Yes,Sometimes,DC
14258,19,Female,State,75%,No,No,Bus,17,Yes,No,Yes,No,Never,BB
14259,24,Female,Other,50%,Yes,No,Bus,8,Yes,No,Yes,Yes,Sometimes,BB
14260,20,Male,State,50%,No,Yes,Private,11,Yes,Yes,No,No,Always,BB
14261,24,Male,State,0%,No,No,Bike,2,No,Yes,Yes,Yes,Always,DC
14262,25,Male,Private,100%,No,Yes,Bike,6,No,No,Yes,Yes,Always,DC
14263,20,Male,State,0%,No,No,Bus,7,Yes,Yes,Yes,No,Always,CC
14264,22,Male,Private,50%,No,No,Bike,4,Yes,Yes,Yes,Yes,Always,DC
14265,18,Female,State,75%,No,Yes,Private,6,Yes,Yes,No,Yes,Always,FF
14266,20,Female,State,25%,No,Yes,Bus,8,No,No,No,Yes,Always,FF
14267,18,Female,Private,50%,No,Yes,Private,6,Yes,No,No,No,Sometimes,DC
14268,21,Male,Private,25%,No,Yes,Bus,18,No,No,No,Yes,Always,CC
14269,18,Female,Private,75%,No,No,Private,10,Yes,No,No,Yes,Always,DC
14270,21,Male,Private,50%,No,No,Private,16,Yes,No,Yes,No,Always,BB
14271,19,Male,Private,75%,No,Yes,Private,14,Yes,Yes,Yes,No,Always,BB
14272,19,Female,Private,75%,No,No,Bus,5,No,Yes,Yes,Yes,Always,DC
14273,23,Female,Private,50%,No,No,Private,8,No,No,Yes,Yes,Always,DC
14274,23,Male,Private,50%,No,No,Bus,6,No,Yes,Yes,Yes,Always,DC
14275,22,Male,Other,50%,Yes,Yes,Bike,7,Yes,No,Yes,No,Sometimes,FF
14276,20,Male,Private,25%,No,No,Private,4,Yes,No,Yes,Yes,Always,DC
14277,22,Female,Private,50%,No,No,Bus,6,No,Yes,Yes,Yes,Always,CC
14278,21,Male,State,100%,No,No,Bus,9,Yes,Yes,Yes,Yes,Always,CC
14279,22,Female,State,25%,Yes,Yes,Private,9,No,Yes,Yes,Yes,Sometimes,BB
14280,18,Male,State,25%,Yes,Yes,Bus,9,Yes,Yes,No,No,Always,DC
14281,21,Male,Private,25%,No,No,Private,8,No,No,Yes,Yes,Sometimes,DC
14282,23,Male,State,25%,No,No,Bus,11,No,Yes,Yes,Yes,Always,CC
14283,19,Female,State,0%,No,No,Private,7,Yes,No,Yes,Yes,Always,DC
14284,23,Male,State,50%,No,Yes,Bus,14,Yes,Yes,No,Yes,Always,BB
14285,20,Female,State,50%,No,No,Bus,1,Yes,No,No,Yes,Never,FF
14286,21,Female,State,50%,No,Yes,Bike,11,Yes,Yes,No,No,Always,CC
14287,21,Female,State,25%,No,Yes,Private,10,Yes,Yes,Yes,Yes,Sometimes,BB
14288,18,Female,State,50%,No,No,Bus,5,Yes,Yes,Yes,Yes,Always,DC
14289,20,Female,State,75%,No,Yes,Bike,7,Yes,Yes,No,Yes,Sometimes,DC
14290,19,Female,State,100%,No,Yes,Bus,10,Yes,Yes,Yes,Yes,Always,BB
14291,24,Female,State,50%,No,No,Private,12,No,No,Yes,No,Never,DC
14292,21,Male,Private,0%,Yes,No,Bus,1,Yes,Yes,Yes,No,Always,DC
14293,21,Male,Other,100%,Yes,Yes,Bus,11,No,Yes,No,No,Sometimes,DC
14294,18,Male,Private,50%,No,No,Bus,6,Yes,No,Yes,Yes,Always,FF
14295,22,Male,State,25%,No,Yes,Bus,13,No,No,No,Yes,Always,CC
14296,25,Male,State,0%,No,Yes,Private,1,Yes,Yes,Yes,Yes,Always,FF
14297,19,Female,Private,0%,Yes,Yes,Private,18,Yes,Yes,No,No,Sometimes,BB
14298,23,Male,State,0%,No,Yes,Bus,4,Yes,Yes,Yes,Yes,Never,DC
14299,20,Male,Private,0%,No,No,Bus,14,No,Yes,Yes,Yes,Always,BB
14300,21,Female,Private,100%,No,Yes,Private,8,Yes,Yes,Yes,Yes,Always,BB
14301,21,Male,Private,50%,No,No,Bus,5,Yes,Yes,Yes,Yes,Always,DC
14302,23,Male,Private,50%,No,No,Bus,9,No,Yes,Yes,No,Always,CC
14303,19,Male,Private,75%,No,No,Bus,12,Yes,Yes,No,Yes,Always,CC
14304,25,Male,Other,75%,No,Yes,Bus,2,Yes,Yes,Yes,Yes,Always,DC
14305,22,Male,Other,75%,Yes,No,Bus,11,Yes,Yes,Yes,Yes,Always,BB
14306,21,Female,Private,100%,Yes,No,Private,8,Yes,Yes,Yes,No,Sometimes,DC
14307,25,Female,State,25%,Yes,Yes,Bus,10,Yes,Yes,No,Yes,Always,CC
14308,19,Male,Private,100%,No,Yes,Private,8,Yes,Yes,No,Yes,Always,CC
14309,23,Male,Private,50%,Yes,Yes,Bus,6,Yes,Yes,Yes,No,Always,CC
14310,18,Male,Private,0%,Yes,No,Bus,4,Yes,No,Yes,Yes,Never,FF
14311,22,Female,Other,50%,Yes,No,Bus,11,Yes,Yes,Yes,Yes,Always,BA
14312,20,Male,Other,50%,Yes,Yes,Private,11,No,No,Yes,No,Always,DC
14313,21,Male,Private,100%,No,No,Bus,11,No,Yes,Yes,Yes,Sometimes,CC
14314,19,Female,Private,25%,Yes,Yes,Bus,10,Yes,Yes,No,Yes,Never,CC
14315,18,Male,Private,50%,No,No,Private,12,No,Yes,Yes,Yes,Always,CC
14316,20,Male,State,0%,No,Yes,Bus,14,No,Yes,Yes,Yes,Sometimes,BB
14317,24,Male,State,25%,Yes,No,Private,0,Yes,Yes,Yes,No,Always,DC
14318,19,Female,Private,0%,No,Yes,Bike,0,No,Yes,Yes,No,Always,FF
14319,19,Female,State,50%,No,Yes,Bus,15,Yes,Yes,No,Yes,Sometimes,CC
14320,20,Female,Private,75%,No,No,Bus,3,No,Yes,Yes,No,Sometimes,DC
14321,18,Male,Other,25%,Yes,Yes,Bus,4,Yes,Yes,Yes,No,Always,DC
14322,24,Female,State,50%,No,No,Private,7,Yes,Yes,No,Yes,Sometimes,DC
14323,25,Female,State,25%,No,No,Bus,1,No,No,Yes,Yes,Sometimes,FF
14324,25,Female,State,0%,Yes,Yes,Private,6,Yes,Yes,Yes,No,Never,DC
14325,23,Male,State,50%,Yes,No,Private,4,Yes,Yes,No,Yes,Sometimes,FF
14326,18,Female,Private,0%,No,Yes,Bus,7,Yes,No,Yes,Yes,Always,CC
14327,22,Male,Private,50%,No,Yes,Private,9,No,Yes,Yes,Yes,Sometimes,DC
14328,21,Male,Other,0%,No,Yes,Bus,7,No,No,Yes,Yes,Always,DC
14329,20,Female,Private,0%,No,No,Bus,6,Yes,Yes,Yes,No,Always,CC
14330,23,Male,Private,50%,Yes,Yes,Private,9,Yes,Yes,No,Yes,Always,CC
14331,24,Female,State,50%,No,No,Bus,12,Yes,Yes,Yes,Yes,Always,BB
14332,20,Male,State,0%,No,No,Bus,14,Yes,Yes,Yes,Yes,Always,BB
14333,20,Female,State,50%,No,Yes,Private,7,No,Yes,No,No,Always,DC
14334,18,Female,Other,75%,No,No,Private,15,No,Yes,Yes,Yes,Always,BA
14335,21,Female,State,50%,No,No,Bus,12,Yes,Yes,Yes,No,Sometimes,CC
14336,22,Male,Private,0%,No,Yes,Private,3,No,Yes,No,Yes,Always,FF
14337,25,Male,State,50%,No,Yes,Bus,3,No,Yes,No,Yes,Always,DC
14338,19,Female,State,50%,No,Yes,Private,6,Yes,No,Yes,Yes,Never,FF
14339,19,Male,Private,0%,No,No,Private,14,Yes,Yes,Yes,No,Never,BB
14340,20,Female,Private,75%,No,No,Bus,6,Yes,No,Yes,Yes,Always,DC
14341,25,Female,Private,100%,No,Yes,Bus,0,Yes,Yes,No,No,Always,DC
14342,25,Male,State,75%,No,Yes,Private,7,No,Yes,Yes,Yes,Sometimes,DC
14343,21,Male,State,75%,No,No,Private,0,Yes,Yes,Yes,No,Always,DC
14344,24,Male,State,50%,Yes,Yes,Bus,4,No,No,Yes,Yes,Sometimes,FF
14345,24,Female,Other,50%,No,No,Bus,6,Yes,No,Yes,Yes,Never,CC
14346,23,Male,Private,50%,No,Yes,Bus,9,No,Yes,Yes,Yes,Sometimes,DC
14347,18,Male,Other,75%,No,No,Bus,12,Yes,Yes,No,Yes,Always,CC
14348,21,Male,State,50%,No,No,Private,11,Yes,Yes,No,No,Always,BB
14349,21,Female,Private,25%,Yes,Yes,Bus,3,Yes,Yes,Yes,Yes,Always,CC
14350,18,Male,Other,25%,No,Yes,Private,7,No,Yes,Yes,No,Sometimes,DC
14351,25,Male,Private,75%,Yes,Yes,Bike,8,No,No,Yes,Yes,Sometimes,FF
14352,24,Female,State,0%,Yes,Yes,Bike,7,Yes,Yes,No,No,Always,DC
14353,24,Female,State,50%,No,Yes,Bus,7,Yes,No,No,No,Sometimes,DC
14354,25,Female,State,100%,No,No,Private,1,Yes,Yes,No,No,Always,FF
14355,24,Male,State,50%,No,Yes,Bike,3,No,No,Yes,Yes,Sometimes,FF
14356,20,Male,Private,100%,No,Yes,Bus,6,Yes,Yes,Yes,No,Sometimes,DC
14357,21,Female,State,50%,Yes,No,Bus,0,Yes,Yes,Yes,Yes,Always,FF
14358,19,Male,Private,0%,No,No,Bike,11,Yes,Yes,No,Yes,Sometimes,CC
14359,18,Female,State,75%,No,Yes,Bus,3,Yes,Yes,Yes,No,Always,DC
14360,24,Female,State,25%,Yes,No,Bike,11,Yes,Yes,Yes,Yes,Always,BA
14361,23,Male,Other,25%,No,No,Bus,10,No,No,No,Yes,Always,DC
14362,24,Female,Private,25%,No,No,Bus,6,No,No,No,No,Always,FF
14363,24,Female,State,25%,No,Yes,Bus,12,No,Yes,Yes,No,Always,CC
14364,22,Male,Other,25%,No,Yes,Bus,11,Yes,Yes,No,Yes,Sometimes,CC
14365,20,Female,State,25%,No,No,Bus,7,Yes,No,Yes,Yes,Sometimes,DC
14366,18,Male,Private,50%,No,No,Bus,6,No,Yes,Yes,Yes,Always,DC
14367,22,Male,Private,75%,No,No,Bus,12,Yes,No,Yes,Yes,Always,BB
14368,22,Male,Private,25%,Yes,Yes,Bus,9,Yes,Yes,No,No,Always,CC
14369,23,Female,State,25%,No,No,Bus,12,Yes,No,Yes,No,Sometimes,CC
14370,21,Female,State,50%,Yes,No,Private,0,Yes,Yes,Yes,No,Always,DC
14371,23,Female,Other,50%,No,Yes,Bus,8,Yes,Yes,Yes,Yes,Always,CC
14372,21,Male,Private,100%,No,Yes,Private,2,No,Yes,Yes,No,Sometimes,FF
14373,21,Female,Private,0%,No,No,Private,8,No,No,Yes,No,Always,DC
14374,18,Male,State,75%,Yes,No,Bus,11,Yes,Yes,No,Yes,Always,BB
14375,24,Female,State,50%,No,Yes,Bus,15,Yes,No,No,Yes,Sometimes,BB
14376,18,Male,Other,50%,Yes,No,Bike,4,Yes,Yes,Yes,Yes,Always,DC
14377,20,Male,State,0%,No,No,Private,6,Yes,No,Yes,Yes,Always,DC
14378,21,Male,State,25%,No,No,Bus,8,No,Yes,Yes,Yes,Always,DC
14379,22,Female,State,25%,No,No,Private,4,Yes,Yes,No,Yes,Always,DC
14380,24,Male,State,25%,Yes,No,Bus,12,Yes,No,Yes,Yes,Sometimes,CC
14381,19,Female,State,50%,No,Yes,Bus,8,Yes,No,Yes,No,Never,CC
14382,20,Male,Private,75%,No,Yes,Bus,8,No,Yes,Yes,No,Never,DC
14383,18,Male,Private,50%,No,No,Bus,10,Yes,No,Yes,Yes,Always,BB
14384,23,Male,Private,50%,No,Yes,Bike,8,Yes,Yes,Yes,Yes,Sometimes,CC
14385,20,Female,State,50%,Yes,No,Private,5,Yes,Yes,Yes,Yes,Always,DC
14386,20,Female,Private,25%,No,No,Private,8,Yes,Yes,Yes,Yes,Sometimes,CC
14387,24,Male,Private,100%,No,Yes,Bus,5,Yes,Yes,Yes,No,Never,FF
14388,20,Male,Private,50%,No,No,Bus,8,No,Yes,No,Yes,Sometimes,DC
14389,20,Male,State,25%,No,No,Bus,12,Yes,Yes,Yes,No,Always,BB
14390,19,Female,Private,25%,Yes,Yes,Bus,3,Yes,Yes,No,Yes,Sometimes,DC
14391,25,Male,State,50%,No,Yes,Bus,2,No,Yes,Yes,Yes,Always,DC
14392,23,Female,Private,50%,Yes,No,Bus,8,Yes,Yes,Yes,Yes,Always,CC
14393,23,Female,Private,0%,No,Yes,Bus,5,No,Yes,Yes,No,Sometimes,DC
14394,23,Male,State,75%,No,No,Bike,8,No,Yes,Yes,Yes,Always,CC
14395,21,Male,Private,50%,No,Yes,Bike,9,Yes,Yes,Yes,No,Always,CC
14396,22,Female,Private,50%,No,Yes,Bus,0,No,No,No,No,Always,FF
14397,25,Female,Private,0%,Yes,Yes,Private,11,Yes,Yes,Yes,Yes,Never,DC
14398,23,Male,State,25%,Yes,No,Bus,3,Yes,No,Yes,No,Always,DC
14399,20,Male,State,100%,Yes,Yes,Bus,8,No,Yes,No,Yes,Sometimes,DC
14400,20,Male,Private,75%,Yes,Yes,Bike,5,No,Yes,Yes,No,Always,DC
14401,23,Male,Private,25%,No,No,Private,6,Yes,Yes,Yes,Yes,Sometimes,DC
14402,24,Male,Other,0%,Yes,Yes,Bus,15,Yes,Yes,Yes,Yes,Always,BB
14403,23,Male,State,25%,No,Yes,Bus,9,Yes,No,Yes,No,Always,CC
14404,20,Female,State,25%,No,Yes,Bike,12,No,Yes,Yes,Yes,Always,CC
14405,21,Male,State,50%,No,Yes,Bus,9,No,Yes,No,Yes,Always,DC
14406,18,Male,State,100%,No,No,Bus,10,Yes,Yes,Yes,No,Always,BB
14407,18,Male,State,25%,No,Yes,Bike,10,Yes,Yes,Yes,Yes,Always,CC
14408,25,Female,State,0%,Yes,Yes,Bus,9,No,No,Yes,Yes,Always,CC
14409,25,Female,State,75%,No,No,Bus,12,Yes,Yes,Yes,Yes,Always,CC
14410,23,Male,Private,0%,No,No,Bus,9,Yes,Yes,Yes,Yes,Always,BA
14411,19,Male,Other,100%,No,No,Private,17,Yes,No,Yes,Yes,Sometimes,BB
14412,23,Female,State,50%,Yes,No,Private,12,Yes,Yes,Yes,No,Sometimes,BB
14413,24,Male,Private,100%,No,No,Bus,3,No,Yes,No,Yes,Sometimes,FF
14414,23,Male,Other,0%,Yes,No,Bus,7,No,Yes,Yes,Yes,Always,DC
14415,25,Male,Other,0%,No,No,Bus,10,Yes,Yes,Yes,Yes,Never,CC
14416,18,Male,Other,50%,No,No,Bus,8,No,Yes,No,Yes,Always,CC
14417,20,Male,State,50%,No,No,Bus,11,Yes,Yes,No,Yes,Always,CC
14418,23,Female,Other,25%,No,Yes,Bus,11,No,No,Yes,Yes,Always,CC
14419,20,Female,Private,100%,No,No,Bus,3,Yes,No,Yes,No,Sometimes,DC
14420,20,Male,State,75%,No,No,Bike,13,No,Yes,Yes,Yes,Sometimes,CC
14421,19,Female,State,50%,Yes,No,Bus,6,Yes,Yes,Yes,Yes,Sometimes,CC
14422,20,Male,Private,0%,No,Yes,Bus,6,Yes,Yes,Yes,No,Always,DC
14423,18,Male,Private,50%,No,Yes,Bus,6,No,Yes,No,Yes,Never,DC
14424,21,Female,Other,50%,Yes,Yes,Private,11,Yes,Yes,Yes,Yes,Always,BB
14425,21,Female,Private,25%,No,No,Bus,7,No,No,Yes,No,Always,DC
